message_id,PICSO Lab's comment,user_query,dewey_match,response,Pitt Cyber Notes,routing,risk,risk_note,created_at,email,conversation_id,Accurate?,Notes,Expert review,SheetName,Pitt Cyber notes,bgColor
1083602,can ask which district or address first and give the answer directly (besides the link). It will reduce the steps that the users must do to get the information. Otherwise they can just Google it. Location-based query is popular. Suggested to improve in the next version.,Who are the candidates running for state senate in my district?,Who are the candidates running for state senate in my district?,"Pennsylvania has 50 state Senate districts, each with its own candidates. Elections for these seats take place every even-numbered year, but not all seats are up for election at the same time. In presidential election years like 2024, senators in odd-numbered districts are on the ballot. You can use the General Assembly's Find Your Legislator tool to look up your district number using your address.",,exact,,,2024-09-24 13:22:06 -0400,,172182.0,Yes,,Good,9-24-24,,FFFFF2CC
1083598,can develop the answer.,who is running in district 6,Who is running in the congressional election?,"To find out who is running in Pennsylvania's 6th state Senate district, you can use the General Assembly's Find Your Legislator tool. This tool allows you to look up your district number using your address and will provide you with the names of your current representatives. For a list of candidates, Ballotpedia has published information on state Senate candidates, though it has not been independently verified by Spotlight PA.",,near,,,2024-09-24 13:21:31 -0400,,172182.0,Yes,"Maybe mention ballotpedia for house, since even state state senate districts are not up for re-election?  ",Updated,9-24-24,,FFCFE2F3
1083303,,Who is running for president,Who is running for president?,"The candidates for president on the Pennsylvania ballot are Democrat Kamala Harris, Republican Donald Trump, Libertarian Chase Oliver, and Jill Stein of the Green Party.",,exact,,,2024-09-24 12:15:29 -0400,,172149.0,Yes,,Good,9-24-24,,FFD9EAD3
1082846,,when will mail in ballots be sent out,When will mail ballots be sent out?,"Mail ballots in Pennsylvania are expected to be sent out in the coming weeks. Secretary of the Commonwealth Al Schmidt certified the official list of candidates on Sept. 16. That means counties can prepare ballots to be printed and begin sending them to voters. Check ballot availability here. If you have not received your ballot within a reasonable timeframe, it is advisable to contact your county election office for assistance.",,exact,,,2024-09-24 10:42:31 -0400,,172097.0,Yes,,Good,9-24-24,,FFD9EAD3
1082791,,When will Pennsylvania send out mail-in ballots for 2024,When will mail-in ballots be available in Pennsylvania?,"Mail ballots in Pennsylvania are expected to be sent out in the coming weeks. Secretary of the Commonwealth Al Schmidt certified the official list of candidates on Sept. 16, which means counties can now prepare ballots to be printed and begin sending them to voters. If you have not received your ballot within a reasonable timeframe, it is advisable to contact your county election office for assistance.",,near,,,2024-09-24 10:32:51 -0400,,172091.0,Yes,,Good,9-24-24,,00000000
1082494,,How do I vote by mail?,How do I vote by mail?,"To vote by mail in Pennsylvania, you need to first apply for a mail-in ballot. You can apply for a mail ballot online, in person at a county election office, or through the mail. Paper applications are also available for download in Spanish and Chinese, in addition to English. Applications must be received by your county election board by 5 p.m. on October 29 for the November 5 general election. Once approved, you will receive your ballot, which you must then complete. Each mail ballot comes with instructions that voters must read carefully. The best way to ensure your vote counts is to follow the instructions on your mail ballot, especially when it comes to correctly dating your ballot. There are several methods for returning your ballot, but the most important thing to remember is that your county election board must receive your ballot by 8 p.m. on Election Day. If you’re returning your ballot in person or using a drop box, you must use a location in your county. If you deliver your ballot to another county, it won’t be counted.",,exact,,,2024-09-24 09:35:30 -0400,,172052.0,Yes,"(Copying note from 9/19 here) Suggestions: ""in person at a county election office..."" --> ""in person at your county election office...""; Perhaps add that voters must return their own ballots and that they can track ballot status online?",Good - EE updated,9-24-24,,FFD9EAD3
1079928,,Who should i vote for,Who should I vote for?,"Our goal is to provide you with the critical facts and context you need to confidently cast a vote. Our newsroom will never endorse candidates. If you are not sure about who you want to vote for, you can check out our guides for more information on the races on the ballot and the candidates by visiting the Spotlight PA Election Center.",,exact,,,2024-09-23 20:40:33 -0400,,171767.0,Yes,"Hyperlink didn't work for me, leads me to a Spotlight page that says ""Not Found""",CB updated the link,9-24-24,,FFD9EAD3
1079926,,who is running for president?,Who is running for president?,"The candidates for president on the Pennsylvania ballot are Democrat Kamala Harris, Republican Donald Trump, Libertarian Chase Oliver, and Jill Stein of the Green Party.",,exact,,,2024-09-23 20:40:13 -0400,,171767.0,Yes,,Good,9-24-24,,FFD9EAD3
1079919,can ask the district or address first and provide the answer. Location-based query is popular. In the future version it can be developed.,who is running for congress in the state?,Who is running in the congressional election?,"All 17 members of Pennsylvania’s U.S. House delegation, including nine Democrats and eight Republicans, are seeking reelection in 2024. The specific candidates listed on your ballot will depend on where you live. To find your U.S. House district in Pennsylvania, you can use the General Assembly's Find Your Legislator tool. Once you input your address, the tool will show you which districts you live in and provide you with the names of your current representatives in the state House, state Senate, U.S. House, and U.S. Senate.",,exact,,,2024-09-23 20:39:40 -0400,,171767.0,Yes,,Good,9-24-24,,FFFFF2CC
1079899,can ask the district or address first and provide the answer. Location-based query is popular. In the future version it can be developed.,Where do i vote?,Where do I vote?,"To find your polling place in Pennsylvania, you can visit the Department of State's website and use the Find Your Polling Place tool. This tool will ask for your county, municipality, and street address to provide you with the location of your designated polling place. If you encounter any issues or need further assistance, you can also contact the Department of State's hotline at 1-877-VOTESPA.",,exact,,,2024-09-23 20:38:32 -0400,,171767.0,Yes,,Good,9-24-24,,FFFFF2CC
1078842,,Who is running for attorney general?,Who is running for attorney general?,"In the upcoming election for Pennsylvania attorney general, Democrat Eugene DePasquale and Republican Dave Sunday will face third-party candidates Robert Cowburn of the Libertarian Party, Justin Magill of the Constitution Party, Eric Settle of the Forward Party, and Richard Weiss of the Green Party.",,exact,,,2024-09-23 17:05:54 -0400,,171628.0,Yes,,Good,9-24-24,,FFD9EAD3
1078696,,I haven't registered yet. What's the deadline if I want to vote on Nov 5?,What is the deadline to register to vote?,"The deadline to register for the Nov. 5, 2024, general election is Oct. 21, 2024. If you do not register by this date, you will not be able to vote in the election. You can ""https://www.pa.gov/en/agencies/vote/voter-registration.html"" register to vote online, by mail, or in person at various locations such as your county voter registration office or a PennDOT photo license center. Online applications must be submitted by 11:59 p.m., while mail and in-person applications must be received by 5 p.m. on Oct. 21.",,near,5.0,"The output is fully validated by the context. It accurately states the deadline to register for the Nov. 5, 2024, general election as Oct. 21, 2024, and provides the correct details about the submission times for online, mail, and in-person applications. There are no notable additions, omissions, or inaccuracies.",2024-09-23 16:33:53 -0400,,171606.0,See note,"I see that the last sentence is pulled from this article (https://www.spotlightpa.org/news/2024/08/pennsylvania-general-election-2024-mail-ballot-how-to-request-fill-out-return/) but what is the official source for these hours? I don't see that information here https://www.pavoterservices.pa.gov/pages/VoterRegistrationApplication.aspx. And then on more suggestion: ""...various locations such as your county election office or a PennDOT."" ",EE: This is correct! Confirmed with Sarah / DOS.,9-23-24,,00000000
